doc_size,vocab_size
1168090,9866
1168100,9866
1168110,9866
1168120,9866
1168130,9866
1168140,9866
1168150,9866
1168160,9866
1168170,9866
1168180,9866
1168190,9866
1168200,9866
1168210,9866
1168220,9866
1168230,9866
1168240,9866
1168250,9866
1168260,9866
1168270,9866
1168280,9866
1168290,9866
1168300,9866
1168310,9866
1168320,9866
1168330,9866
1168340,9866
1168350,9866
1168360,9866
1168370,9866
1168380,9866
1168390,9866
1168400,9866
1168410,9866
1168420,9866
1168430,9866
1168440,9866
1168450,9866
1168460,9866
1168470,9866
1168480,9866
1168490,9866
1168500,9866
1168510,9866
1168520,9866
1168530,9866
1168540,9866
1168550,9866
1168560,9866
1168570,9866
1168580,9866
1168590,9866
1168600,9866
1168610,9866
1168620,9866
1168630,9866
1168640,9866
1168650,9866
1168660,9866
1168670,9866
1168680,9866
1168690,9866
1168700,9866
1168710,9866
1168720,9866
1168730,9866
1168740,9866
1168750,9866
1168760,9866
1168770,9866
1168780,9866
1168790,9866
1168800,9866
1168810,9866
1168820,9866
1168830,9866
1168840,9866
1168850,9866
1168860,9866
1168870,9866
1168880,9866
1168890,9866
1168900,9866
1168910,9866
1168920,9866
1168930,9868
1168940,9868
1168950,9868
1168960,9868
1168970,9868
1168980,9868
1168990,9868
1169000,9868
1169010,9868
1169020,9868
1169030,9868
1169040,9868
1169050,9868
1169060,9868
1169070,9868
1169080,9868
1169090,9868
1169100,9868
1169110,9868
1169120,9868
1169130,9868
1169140,9868
1169150,9868
1169160,9868
1169170,9868
1169180,9868
1169190,9868
1169200,9868
1169210,9868
1169220,9868
1169230,9868
1169240,9868
1169250,9868
1169260,9868
1169270,9868
1169280,9868
1169290,9868
1169300,9868
1169310,9868
1169320,9868
1169330,9868
1169340,9868
1169350,9868
1169360,9868
1169370,9868
1169380,9868
1169390,9868
1169400,9868
1169410,9868
1169420,9868
1169430,9868
1169440,9868
1169450,9868
1169460,9868
1169470,9868
1169480,9868
1169490,9868
1169500,9868
1169510,9868
1169520,9868
1169530,9868
1169540,9868
1169550,9868
1169560,9868
1169570,9868
1169580,9868
1169590,9868
1169600,9868
1169610,9868
1169620,9868
1169630,9868
1169640,9868
1169650,9868
1169660,9868
1169670,9868
1169680,9868
1169690,9868
1169700,9868
1169710,9868
1169720,9868
1169730,9868
1169740,9868
1169750,9868
1169760,9868
1169770,9868
1169780,9868
1169790,9868
1169800,9869
1169810,9869
1169820,9869
1169830,9869
1169840,9869
1169850,9869
1169860,9869
1169870,9869
1169880,9869
1169890,9869
1169900,9869
1169910,9869
1169920,9869
1169930,9869
1169940,9869
1169950,9869
1169960,9869
1169970,9869
1169980,9869
1169990,9869
1170000,9869
1170010,9869
1170020,9869
1170030,9869
1170040,9869
1170050,9869
1170060,9869
1170070,9869
1170080,9869
1170090,9869
1170100,9869
1170110,9869
1170120,9869
1170130,9869
1170140,9869
1170150,9869
1170160,9869
1170170,9869
1170180,9869
1170190,9869
1170200,9869
1170210,9869
1170220,9869
1170230,9871
1170240,9871
1170250,9871
1170260,9871
1170270,9871
1170280,9871
1170290,9871
1170300,9871
1170310,9871
1170320,9871
1170330,9871
1170340,9871
1170350,9871
1170360,9871
1170370,9871
1170380,9871
1170390,9871
1170400,9871
1170410,9871
1170420,9871
1170430,9871
1170440,9871
1170450,9871
1170460,9871
1170470,9871
1170480,9871
1170490,9871
1170500,9871
1170510,9871
1170520,9871
1170530,9871
1170540,9871
1170550,9872
1170560,9872
1170570,9872
1170580,9872
1170590,9872
1170600,9872
1170610,9872
1170620,9872
1170630,9872
1170640,9872
1170650,9872
1170660,9872
1170670,9872
1170680,9872
1170690,9872
1170700,9872
1170710,9872
1170720,9872
1170730,9872
1170740,9872
1170750,9872
1170760,9872
1170770,9872
1170780,9872
1170790,9872
1170800,9872
1170810,9872
1170820,9872
1170830,9872
1170840,9872
1170850,9872
1170860,9872
1170870,9872
1170880,9872
1170890,9872
1170900,9872
1170910,9872
1170920,9872
1170930,9872
1170940,9873
1170950,9873
1170960,9873
1170970,9873
1170980,9873
1170990,9873
1171000,9873
1171010,9873
1171020,9873
1171030,9873
1171040,9873
1171050,9873
1171060,9873
1171070,9873
1171080,9873
1171090,9873
1171100,9873
1171110,9873
1171120,9873
1171130,9873
1171140,9873
1171150,9873
1171160,9873
1171170,9873
1171180,9873
1171190,9873
1171200,9873
1171210,9873
1171220,9873
1171230,9874
1171240,9874
1171250,9874
1171260,9874
1171270,9874
1171280,9874
1171290,9874
1171300,9874
1171310,9874
1171320,9874
1171330,9874
1171340,9874
1171350,9874
1171360,9874
1171370,9874
1171380,9874
1171390,9874
1171400,9874
1171410,9874
1171420,9874
1171430,9874
1171440,9874
1171450,9874
1171460,9874
1171470,9874
1171480,9874
1171490,9874
1171500,9874
1171510,9874
1171520,9874
1171530,9874
1171540,9874
1171550,9874
1171560,9874
1171570,9874
1171580,9874
1171590,9874
1171600,9874
1171610,9874
1171620,9874
1171630,9874
1171640,9875
1171650,9875
1171660,9875
1171670,9875
1171680,9875
1171690,9875
1171700,9875
1171710,9875
1171720,9876
1171730,9876
1171740,9876
1171750,9876
1171760,9876
1171770,9876
1171780,9876
1171790,9876
1171800,9876
1171810,9876
1171820,9876
1171830,9876
1171840,9876
1171850,9876
1171860,9876
1171870,9876
1171880,9876
1171890,9876
1171900,9876
1171910,9876
1171920,9876
1171930,9876
1171940,9876
1171950,9876
1171960,9876
1171970,9876
1171980,9876
1171990,9876
1172000,9876
1172010,9876
1172020,9876
1172030,9876
1172040,9876
1172050,9876
1172060,9876
1172070,9876
1172080,9876
1172090,9876
1172100,9876
1172110,9876
1172120,9876
1172130,9876
1172140,9876
1172150,9876
1172160,9876
1172170,9876
1172180,9876
1172190,9876
1172200,9876
1172210,9876
1172220,9876
1172230,9876
1172240,9876
1172250,9876
1172260,9876
1172270,9876
1172280,9876
1172290,9876
1172300,9876
1172310,9876
1172320,9876
1172330,9876
1172340,9876
1172350,9876
1172360,9876
1172370,9876
1172380,9876
1172390,9876
1172400,9876
1172410,9876
1172420,9876
1172430,9876
1172440,9876
1172450,9876
1172460,9877
1172470,9877
1172480,9877
1172490,9877
1172500,9877
1172510,9877
1172520,9877
1172530,9877
1172540,9877
1172550,9877
1172560,9877
1172570,9877
1172580,9877
1172590,9877
1172600,9877
1172610,9877
1172620,9877
1172630,9877
1172640,9877
1172650,9877
1172660,9877
1172670,9877
1172680,9877
1172690,9877
1172700,9877
1172710,9877
1172720,9877
1172730,9877
1172740,9877
1172750,9877
1172760,9877
1172770,9877
1172780,9877
1172790,9877
1172800,9877
1172810,9877
1172820,9877
1172830,9877
1172840,9877
1172850,9877
1172860,9877
1172870,9877
1172880,9877
1172890,9877
1172900,9877
1172910,9877
1172920,9877
1172930,9877
1172940,9877
1172950,9877
1172960,9877
1172970,9877
1172980,9877
1172990,9877
1173000,9877
1173010,9877
1173020,9877
1173030,9877
1173040,9877
1173050,9877
1173060,9877
1173070,9877
1173080,9877
1173090,9877
1173100,9877
1173110,9877
1173120,9877
1173130,9877
1173140,9877
1173150,9877
1173160,9877
1173170,9877
1173180,9877
1173190,9877
1173200,9877
1173210,9877
1173220,9879
1173230,9879
1173240,9879
1173250,9879
1173260,9879
1173270,9879
1173280,9879
1173290,9879
1173300,9879
1173310,9879
1173320,9879
1173330,9879
1173340,9879
1173350,9879
1173360,9879
1173370,9879
1173380,9879
1173390,9879
1173400,9879
1173410,9879
1173420,9879
1173430,9879
1173440,9879
1173450,9879
1173460,9879
1173470,9879
1173480,9879
1173490,9879
1173500,9879
1173510,9879
1173520,9879
1173530,9879
1173540,9880
1173550,9880
1173560,9880
1173570,9880
1173580,9880
1173590,9880
1173600,9880
1173610,9880
1173620,9880
1173630,9880
1173640,9880
1173650,9880
1173660,9880
1173670,9880
1173680,9880
1173690,9880
1173700,9880
1173710,9880
1173720,9880
1173730,9880
1173740,9880
1173750,9880
1173760,9880
1173770,9880
1173780,9880
1173790,9880
1173800,9880
1173810,9880
1173820,9880
1173830,9880
1173840,9880
1173850,9880
1173860,9880
1173870,9880
1173880,9880
1173890,9880
1173900,9880
1173910,9880
1173920,9880
1173930,9880
1173940,9880
1173950,9880
1173960,9880
1173970,9880
1173980,9880
1173990,9880
1174000,9880
1174010,9880
1174020,9880
1174030,9880
1174040,9880
1174050,9881
1174060,9881
1174070,9881
1174080,9881
1174090,9881
1174100,9881
1174110,9881
1174120,9881
1174130,9881
1174140,9881
1174150,9881
1174160,9881
1174170,9881
1174180,9881
1174190,9881
1174200,9881
1174210,9881
1174220,9881
1174230,9881
1174240,9881
1174250,9881
1174260,9881
1174270,9881
1174280,9881
1174290,9881
1174300,9881
1174310,9881
1174320,9881
1174330,9881
1174340,9881
1174350,9881
1174360,9881
1174370,9881
1174380,9881
1174390,9881
1174400,9881
1174410,9881
1174420,9881
1174430,9881
1174440,9881
1174450,9881
1174460,9881
1174470,9881
1174480,9881
1174490,9881
1174500,9881
1174510,9881
1174520,9881
1174530,9881
1174540,9881
1174550,9881
1174560,9881
1174570,9881
1174580,9881
1174590,9882
1174600,9882
1174610,9882
1174620,9882
1174630,9882
1174640,9882
1174650,9883
1174660,9883
1174670,9883
1174680,9883
1174690,9883
1174700,9883
1174710,9883
1174720,9883
1174730,9883
1174740,9883
1174750,9883
1174760,9883
1174770,9883
1174780,9883
1174790,9883
1174800,9883
1174810,9884
1174820,9884
1174830,9884
1174840,9885
1174850,9885
1174860,9885
1174870,9885
1174880,9885
1174890,9885
1174900,9885
1174910,9886
1174920,9886
1174930,9886
1174940,9886
1174950,9886
1174960,9886
1174970,9886
1174980,9886
1174990,9886
1175000,9886
1175010,9886
1175020,9886
1175030,9886
1175040,9886
1175050,9886
1175060,9886
1175070,9886
1175080,9886
1175090,9886
1175100,9886
1175110,9886
1175120,9886
1175130,9886
1175140,9886
1175150,9886
1175160,9886
1175170,9886
1175180,9886
1175190,9886
1175200,9886
1175210,9886
1175220,9886
1175230,9886
1175240,9886
1175250,9886
1175260,9886
1175270,9886
1175280,9886
1175290,9886
1175300,9886
1175310,9886
1175320,9886
1175330,9886
1175340,9886
1175350,9886
1175360,9886
1175370,9886
1175380,9888
1175390,9888
1175400,9888
1175410,9888
1175420,9888
1175430,9888
1175440,9888
1175450,9888
1175460,9888
1175470,9888
1175480,9888
1175490,9888
1175500,9888
1175510,9888
1175520,9888
1175530,9888
1175540,9888
1175550,9888
1175560,9888
1175570,9888
1175580,9888
1175590,9888
1175600,9888
1175610,9888
1175620,9888
1175630,9888
1175640,9888
1175650,9888
1175660,9888
1175670,9888
1175680,9888
1175690,9888
1175700,9888
1175710,9888
1175720,9888
1175730,9888
1175740,9888
1175750,9888
1175760,9888
1175770,9888
1175780,9888
1175790,9888
1175800,9888
1175810,9888
1175820,9888
1175830,9888
1175840,9888
1175850,9888
1175860,9888
1175870,9888
1175880,9888
1175890,9888
1175900,9888
1175910,9888
1175920,9888
1175930,9888
1175940,9888
1175950,9889
1175960,9889
1175970,9889
1175980,9889
1175990,9889
1176000,9889
1176010,9889
1176020,9889
1176030,9889
1176040,9889
1176050,9889
1176060,9889
1176070,9889
1176080,9889
1176090,9889
1176100,9889
1176110,9889
1176120,9889
1176130,9889
1176140,9889
1176150,9889
1176160,9889
1176170,9889
1176180,9889
1176190,9889
1176200,9889
1176210,9889
1176220,9889
1176230,9889
1176240,9889
1176250,9889
1176260,9889
1176270,9889
1176280,9889
1176290,9889
1176300,9889
1176310,9889
1176320,9889
1176330,9889
1176340,9889
1176350,9889
1176360,9889
1176370,9889
1176380,9889
1176390,9889
1176400,9889
1176410,9889
1176420,9889
1176430,9889
1176440,9889
1176450,9889
1176460,9889
1176470,9889
1176480,9889
1176490,9889
1176500,9889
1176510,9889
1176520,9889
1176530,9889
1176540,9889
1176550,9889
1176560,9889
1176570,9889
1176580,9889
1176590,9889
1176600,9889
1176610,9889
1176620,9889
1176630,9889
1176640,9890
1176650,9890
1176660,9890
1176670,9890
1176680,9890
1176690,9890
1176700,9890
1176710,9890
1176720,9890
1176730,9890
1176740,9891
1176750,9891
1176760,9891
1176770,9891
1176780,9891
1176790,9891
1176800,9891
1176810,9891
1176820,9891
1176830,9891
1176840,9891
1176850,9891
1176860,9892
1176870,9892
1176880,9892
1176890,9892
1176900,9892
1176910,9892
1176920,9892
1176930,9892
1176940,9892
1176950,9892
1176960,9892
1176970,9892
1176980,9892
1176990,9893
1177000,9893
1177010,9893
1177020,9893
1177030,9893
1177040,9893
1177050,9893
1177060,9893
1177070,9893
1177080,9893
1177090,9893
1177100,9893
1177110,9893
1177120,9893
1177130,9893
1177140,9893
1177150,9893
1177160,9893
1177170,9893
1177180,9893
1177190,9893
1177200,9893
1177210,9893
1177220,9893
1177230,9893
1177240,9895
1177250,9895
1177260,9895
1177270,9895
1177280,9895
1177290,9895
1177300,9895
1177310,9895
1177320,9895
1177330,9895
1177340,9895
1177350,9895
1177360,9895
1177370,9895
1177380,9895
1177390,9895
1177400,9895
1177410,9895
1177420,9895
1177430,9895
1177440,9895
1177450,9895
1177460,9895
1177470,9895
1177480,9895
1177490,9895
1177500,9895
1177510,9895
1177520,9895
1177530,9895
1177540,9895
1177550,9895
1177560,9895
1177570,9895
1177580,9895
1177590,9895
1177600,9895
1177610,9895
1177620,9895
1177630,9895
1177640,9895
1177650,9895
1177660,9895
1177670,9895
1177680,9895
1177690,9895
1177700,9895
1177710,9895
1177720,9895
1177730,9895
1177740,9895
1177750,9895
1177760,9895
1177770,9895
1177780,9895
1177790,9895
1177800,9895
1177810,9895
1177820,9895
1177830,9895
1177840,9895
1177850,9895
1177860,9895
1177870,9895
1177880,9895
1177890,9895
1177900,9895
1177910,9895
1177920,9895
1177930,9895
1177940,9895
1177950,9895
1177960,9895
1177970,9895
1177980,9895
1177990,9895
1178000,9895
1178010,9895
1178020,9895
1178030,9895
1178040,9895
1178050,9895
1178060,9895
1178070,9895
1178080,9895
1178090,9895
1178100,9895
1178110,9895
1178120,9895
1178130,9895
1178140,9895
1178150,9895
1178160,9895
1178170,9895
1178180,9895
1178190,9895
1178200,9895
1178210,9895
1178220,9895
1178230,9895
1178240,9895
1178250,9895
1178260,9895
1178270,9895
1178280,9895
1178290,9895
1178300,9895
1178310,9895
1178320,9895
1178330,9895
1178340,9895
1178350,9897
1178360,9897
1178370,9897
1178380,9897
1178390,9897
1178400,9897
1178410,9897
1178420,9897
1178430,9897
1178440,9897
1178450,9897
1178460,9897
1178470,9897
1178480,9897
1178490,9897
1178500,9897
1178510,9897
1178520,9897
1178530,9897
1178540,9897
1178550,9897
1178560,9897
1178570,9897
1178580,9897
1178590,9897
1178600,9897
1178610,9897
1178620,9897
1178630,9897
1178640,9897
1178650,9897
1178660,9897
1178670,9897
1178680,9897
1178690,9897
1178700,9897
1178710,9897
1178720,9897
1178730,9897
1178740,9897
1178750,9897
1178760,9897
1178770,9897
1178780,9897
1178790,9898
1178800,9898
1178810,9898
1178820,9898
1178830,9898
1178840,9898
1178850,9898
1178860,9898
1178870,9898
1178880,9898
1178890,9898
1178900,9898
1178910,9898
1178920,9898
1178930,9898
1178940,9898
1178950,9900
1178960,9900
1178970,9900
1178980,9900
1178990,9900
1179000,9900
1179010,9900
1179020,9900
1179030,9900
1179040,9900
1179050,9900
1179060,9900
1179070,9900
1179080,9900
1179090,9900
1179100,9900
1179110,9900
1179120,9900
1179130,9900
1179140,9900
1179150,9900
1179160,9900
1179170,9900
1179180,9900
1179190,9900
1179200,9900
1179210,9900
1179220,9900
1179230,9900
1179240,9900
1179250,9900
1179260,9900
1179270,9900
1179280,9900
1179290,9900
1179300,9900
1179310,9900
1179320,9900
1179330,9900
1179340,9900
1179350,9900
1179360,9900
1179370,9900
1179380,9900
1179390,9900
1179400,9900
1179410,9901
1179420,9901
1179430,9902
1179440,9902
1179450,9902
1179460,9902
1179470,9902
1179480,9902
1179490,9902
1179500,9902
1179510,9902
1179520,9902
1179530,9902
1179540,9902
1179550,9902
1179560,9902
1179570,9902
1179580,9902
1179590,9903
1179600,9903
1179610,9903
1179620,9903
1179630,9903
1179640,9903
1179650,9903
1179660,9903
1179670,9903
1179680,9903
1179690,9903
1179700,9903
1179710,9903
1179720,9903
1179730,9903
1179740,9903
1179750,9903
1179760,9903
1179770,9903
1179780,9903
1179790,9903
1179800,9903
1179810,9903
1179820,9903
1179830,9903
1179840,9903
1179850,9903
1179860,9903
1179870,9903
1179880,9903
1179890,9903
1179900,9903
1179910,9903
1179920,9903
1179930,9903
1179940,9903
1179950,9903
1179960,9903
1179970,9903
1179980,9903
1179990,9903
1180000,9903
1180010,9903
1180020,9903
1180030,9903
1180040,9903
1180050,9903
1180060,9903
1180070,9903
1180080,9903
1180090,9903
1180100,9903
1180110,9903
1180120,9903
1180130,9903
1180140,9903
1180150,9904
1180160,9904
1180170,9904
1180180,9904
1180190,9904
1180200,9904
1180210,9904
1180220,9904
1180230,9904
1180240,9904
1180250,9904
1180260,9904
1180270,9905
1180280,9905
1180290,9905
1180300,9905
1180310,9905
1180320,9905
1180330,9905
1180340,9905
1180350,9905
1180360,9905
1180370,9905
1180380,9905
1180390,9905
1180400,9905
1180410,9905
1180420,9905
1180430,9905
1180440,9905
1180450,9905
1180460,9905
1180470,9905
1180480,9905
1180490,9905
1180500,9905
1180510,9905
1180520,9905
1180530,9905
1180540,9905
1180550,9905
1180560,9905
1180570,9905
1180580,9905
1180590,9905
1180600,9905
1180610,9905
1180620,9905
1180630,9905
1180640,9905
1180650,9905
1180660,9905
1180670,9905
1180680,9905
1180690,9905
1180700,9905
1180710,9905
1180720,9905
1180730,9905
1180740,9905
1180750,9905
1180760,9905
1180770,9905
1180780,9905
1180790,9905
1180800,9905
1180810,9905
1180820,9905
1180830,9905
1180840,9905
1180850,9905
1180860,9905
1180870,9905
1180880,9905
1180890,9905
1180900,9905
1180910,9905
1180920,9905
1180930,9906
1180940,9906
1180950,9906
1180960,9906
1180970,9906
1180980,9906
1180990,9906
1181000,9906
1181010,9908
1181020,9908
1181030,9908
1181040,9908
1181050,9908
1181060,9908
1181070,9908
1181080,9908
1181090,9908
1181100,9908
1181110,9908
1181120,9908
1181130,9908
1181140,9908
1181150,9908
1181160,9908
1181170,9908
1181180,9908
1181190,9908
1181200,9908
1181210,9908
1181220,9908
1181230,9908
1181240,9908
1181250,9908
1181260,9908
1181270,9908
1181280,9908
1181290,9908
1181300,9908
1181310,9908
1181320,9908
1181330,9908
1181340,9908
1181350,9908
1181360,9908
1181370,9908
1181380,9908
1181390,9908
1181400,9908
1181410,9908
1181420,9908
1181430,9908
1181440,9908
1181450,9908
1181460,9908
1181470,9908
1181480,9908
1181490,9909
1181500,9909
1181510,9909
1181520,9909
1181530,9909
1181540,9909
1181550,9909
1181560,9909
1181570,9909
1181580,9909
1181590,9910
1181600,9910
1181610,9910
1181620,9910
1181630,9910
1181640,9910
1181650,9910
1181660,9910
1181670,9910
1181680,9910
1181690,9910
1181700,9910
1181710,9910
1181720,9910
1181730,9910
1181740,9910
1181750,9910
1181760,9910
1181770,9910
1181780,9910
1181790,9910
1181800,9910
1181810,9910
1181820,9910
1181830,9910
1181840,9910
1181850,9910
1181860,9910
1181870,9910
1181880,9910
1181890,9910
1181900,9910
1181910,9910
1181920,9910
1181930,9910
1181940,9910
1181950,9910
1181960,9910
1181970,9910
1181980,9910
1181990,9910
1182000,9910
1182010,9910
1182020,9910
1182030,9910
1182040,9910
1182050,9910
1182060,9910
1182070,9910
1182080,9910
1182090,9910
1182100,9910
1182110,9910
1182120,9910
1182130,9910
1182140,9910
1182150,9910
1182160,9910
1182170,9910
1182180,9910
1182190,9910
1182200,9910
1182210,9910
1182220,9910
1182230,9910
1182240,9910
1182250,9910
1182260,9910
1182270,9911
1182280,9911
1182290,9911
1182300,9912
1182310,9912
1182320,9912
1182330,9912
1182340,9912
1182350,9912
1182360,9912
1182370,9912
1182380,9912
1182390,9912
1182400,9912
1182410,9912
1182420,9912
1182430,9912
1182440,9912
1182450,9912
1182460,9912
1182470,9912
1182480,9912
1182490,9912
1182500,9912
1182510,9912
1182520,9912
1182530,9912
1182540,9912
1182550,9912
1182560,9912
1182570,9912
1182580,9912
1182590,9912
1182600,9912
1182610,9912
1182620,9912
1182630,9912
1182640,9912
1182650,9912
1182660,9912
1182670,9912
1182680,9912
1182690,9912
1182700,9912
1182710,9912
1182720,9912
